,text,label,english
712,хватит сидеть у родителей на шее и ждать завершения учебы в университете получай высшее образование и работай одновременно переводись к нам и учись онлайн подробнее https vk cc nbycj наши преимущества перевод без потери курса перевод с возможностью смены специальности перевод с отсрочкой от армии все формы обучения государственный диплом обучение в удобном индивидуальном графике обучение без отрыва от реальности и практики поступление круглый годузнай подробнее прямо сейчас https vk cc nbycj ,0,"suffice s det rod teley ha neck i jdat finish w ebi wn vers tete polw ay higher education and slave odnovremenno perevod s nam and learn onlayn more https vk cc nbycj , na pre mw estva translation without poter year translation changing vozmojnostyu spec alnost translation otsro koy fire arm all obucheniya waveform state diploma wdobnom to maximize figure nd v dwalnom fire without otr va maximize realnost and practices postwplen e krwgl y godwznay more openness now https vk cc nbycj "
713,жалмауыз кемпірдің келіні ,0,the daughterinlaw of a cruel old woman 
714,қыздар қысқа кимеңдер ,0,women must not wear short 
716,"біраз оқымай жүріп, үй тапсырмасын орындап барғанда ",0,"some went to go do homework , reading "
717,қазақша маркетинг,0,english marketing
718,бұрын және қазір ,0,before and now 
719,соскам қайда ,0,where are the nipples 
722,ең бастысы басың тоңбаса болды ,0,the main thing is not to freeze your head 
724,caқтықта қорлық жоқ,0,no caqt qta abuse
725,махаббатқа шектеу жоқ,0,there is no limit to love
726, йеліңмен дүкен аралауға шықсаң осы ,0,going shopping with yeli men 
728,не байқадың ,0,what did you notice 
730,"үре бермей үніңді өшірш, тышқанды шошытасың ",0," re ir silence , not frighten the mouse "
731,бұзылған алмұрт екен ,0,pears was broken 
732,жігіттерге кеңес әйеліңіз миыңызды ашытса ,0,council women m zd guys yeast 
734,қауіпсіздік бәріненде маңызды ,0,security is mostly interesting 
735,"төй, шіркін мына братқа бірбір лайктан атайықшы ",0,"t y , oh the following brothers one like atay q "
736, түсінсең лайк,0, like if you understand
738,үлкен әпкелерiне елiктеп жүр ,0,big pkelerine is eliktep 
739,жанбыр жауып жатр,0,it s raining cats and dogs
740,селфи селфи деп өліп қалмаңдаршы қыздар ,0,self self qalma dar girls die as 
741,"түрің бар болсын күлме досқа, келер басқа",0,this is like a friend k lme
742,медсестра қашып кеткен шығар ,0,the nurse probably ran away 
743,егесінін еріккен кездегі ісі,0,voluntary work when it s owner
744,педикюр істеуге уақыты жоқтарға ,0,for those who do not have time to do a pedicure 
745,"бәрі дұрыс, бұл қазақстан ",0,"that s right , this is kazakhstan "
746,ұқсаса лайк,0,looks like
747,құдалыққа кетіп бара жатырмыз ,0,we re going to matchmaking 
748,көрінген соткаға жүгіре бермеңдер ,0,do not run any woven 
749,міне айттымғой насыбай жоқ ,0,here there is no synergy between aytt m oy 
750,мода ма ,0,fashion ma 
752,пайдаға жарады ,0,income wounds 
753,суретке қызықты ат қоямыз ,0,sign up interesting horse pictures 
