,text,label
1136,"22 ҚАЗАҚСТАН ЖАҢАЛЫҚТАРЫ АСТАНА БАҚ МЕМЛЕКЕТТІК ҚЫЗМЕТКЕРЛЕР ЭКСТРЕМИЗМ СОНДАЙ-АҚ... Бакуде Түркі кеңесі сыртқы істер министрлерінің отырысы өтеді Б.Сапарбаев Мәдениет және спорт министрлігіне бірқатар тапсырма берді Қарағанды облысының бірнеше елді мекенінде төтенше жағдай жарияланды Асқар Мамин Көлік жөніндегі кеңестің отырысын өткізді Дауыл кезінде көлікті қайда және қалай қою керек Астанада БАҚ өкілдері мен мемлекеттік қызметкерлер бас қосты 20:39, 11.12.2017 728 UPD: 20:12, 11.12.2017 Жиын барысында қос тарап экстремизм мен жемқорлыққа қарсы күрестің жаңаша тәсілдерін ойластырып, өзара әріптестікті дамыту жолдарын пысықтады. БАҚ өкілдері осы тұрғыда дайындалатын материалдарды әзірлеуде журналистерді оқыту маңызды екендігін жеткізді. Ал Ақпарат және коммуникациялар министрлігі жиында айтылған ұсыныстардың ескерілетіндігін мәлімдеді. Ерлан Бекхожин, бас редакторлар клубының президенті: – Бұл – өзіндік ерекшелікке ие өте ауыр тақырып. Жемқорлық пен экстремизмге қарсы материал әзірлеуде журналистер өзара тәжірибе алмасқаны жөн. Мамандардың пікірін тыңдап, кейін ғана ұсыныс, тәсілдерді айтқаны дұрыс.",1
1137,"23 Бүгінгі жас буын экстремизм мен терроризмге қарсы күресте белсенді болуы керек. Мұндай пікір Қырғызстанда өтіп жатқан ТМД елдері жастарының 9-парламентаралық ассамблеясында айтылды. Сонымен қатар жиында  теріс ойлы бүлікшілердің көбі бірінші кезекте жастарды арбайтыны аталып өтті. Сондықтан бұл қауіпке жас буын жүйелі түрде дайын болуы тиіс. ТМД елдері жастарының парламентаралық ассамблеясы бес жыл бұрын құрылды. Дегенмен аз уақыт ішінде өзін мойындатып, мемлекет ісіндегі ролінің зор екеніне сендірді. Бұл тек дәстүрлі спорт, мәдениет, білім беру саласына ғана қатысты емес. Сондай-ақ елдің саяси өміріне араласуға мүмкіндік береді. Осы ретте ТМД елдері Жастарының Парламентаралық ассемблеясының маңызы зор. Былтыр бұл ұйымға Қазақстан төрағалық еткен. Бақтияр Макен, ҚР Парламенті Мәжілісінің депутаты: - Жастар саясатын дамытуға байланысты мәселелерде республикалық, халықаралық ұйымдармен әріптестік орнату өзіндік нәтиже беріп жатыр. Сондықтан заң шығару барысында оның үлгілерін әзірлеуде парламентаралық ассамблея ұсынысының маңызы зор. Ассамблеяның тоғызыншы отырысында көтерілетін күн тәртібіндегі мәселелердің ауқымы кең. Бірақ негізгі сөз жастардың экстремизмге қарсы әрекет етуі турасында өрбіді. Аз уақыт бұрын терроризм аймақтық мәселе болатын, енді халықаралық қауіпке айналды. Әсіресе бүлікшілердің арбауына жеткіншектер ілініп жатады. Ассамблея делегаттарының айтуынша мұның басты себебі жастардың жұмыссыз болуы және бос уақытын тиімді ұйымдастыра алмауы. Алтынбек Жүнісов, Қырғыз Республикасы Жоғарғы Кеңесінің депутаты: - Жастардың бос уақытын тиімді өткізуге арналған бағдарлама көп. Бұған дейін біздің бюджеттен мұндай жобаларға қаржы бөлінбейтін. Бірақ биыл жас буынның уақытты босқа өткізбей, өзін өзі тәрбилеуін ұйымдастыру үшін бар күшімізді салып жатырмыз. Ресей мен Қазақстанның жоғарғы оқу орындарынан да көптеген ұсыныстар түсті. Тағы бір қызу талқыланған мәселенің бірі - ғаламтор желісі. Жиынға келгендер интернет пен әлеуметтік желідегі бақылауды күшейту жайын да сөз қылды. Бұл мемлекеттің тұтастығы мен ұлттық қауіпсіздігіне қатысты құндылықтардың арам пейілді түсінікпен алмасып кетуінен қорғауға арналған. Осылайша ТМД елдері жастарының парламентаралық ассамблеясы өз атауына қарамай, ауқымы кең маңызды мәселелерді талқылады. Экстремизм мен терроризмге жастардың қарсы тұруы Тәуелсіз Мемлекеттер Достастығына мүше елдердің бұл мәселеге бей-жай қарамайтынын айқын көрсетті. Авторы: Бакыт Чермашев",1
1138,"24 Алматы прокуратурасы экстремистік насихат жүргізетін ақпарат көздерімен күресті күшейтпек. Тек соңғы 2 жылда қалада осындай 300-ге жуық интернет құралы жабылған. Алайда заңның орындалуын қадағалаушылардың пікірінше, бұл шаралар жеткіліксіз. Сондықтан, қалалық прокуратура қызметкерлері «Алматы OPEN» жобасы аясында бірқатар ұсыныс әзірлеп, оларды жан-жақты талқылауға Қазақстан мұсылмандары діни басқармасының өкілдерін шақырды. Жобаны әзірлеушілердің пікірінше, экстремистік насихатқа тосқауыл қою үшін жамағатқа уағыз оқу жеткіліксіз. Қалың бұқараны қамту үшін әлеуметтік желілерді кеңінен пайдаланып, қазақ-орыс тілдерінде деструктивті ақпараттың зиян екенін түсіндіретін сайттар ашу керек. Сондай-ақ кинотеатрларда жеңіл қабылданатын, түсінікті кинолар мен әлеуметтік бейнероликтер көрсету жоспарланып отыр. Мұнымен қатар, прокуратура өкілдері діни қызметкерлерді шешендік өнерге үйрететін орталық ашуды ұсынды. Ресми мәліметке сүйенсек, бүгінде Қазақстан имамдарының тек 19%-ының жоғары білімі бар екен.  Сәбит Чембеков, қалалық прокуратураның басқарма басшысы: - Біз осы үгіт-насихат жұмысын жүргізуге, түсіндіру жасауға дайын екенімізді атап өттік. Бүгін Қазақстан мұсылмандары діни басқармасының Instagram-дағы парақшасына кірсеңіз, онда жазылушыларының саны аз. Үлкен жұмыс жасау керек.",1
1139,"25 Терроризм мен экстремизмнен кез-келген мемлекет зардап шегуі мүмкін. Оны жападан-жалғыз ешкім жеңе алмайды. Мемлекет басшысы «Россия 24» телеарнасына берген сұхбатында жаһандық қауіпсіздік мәселесіне де тоқталып өтті. Нұрсұлтан Назарбаев әлемдік қауымдастық күш біріктірген жағдайда жаһан жұртына қауіп төндіріп тұрған «Ирак және Левант лаңкестік ұйымын» жеңуге болады деді. Елбасы бұл іске ұжымдық қауіпсіздік туралы келісім-шарт ұйымы да атсалысатынын атап өтті. Нұрсұлтан Назарбаев, Қазақстан Республикасының Президенті: - Маленькая территория ИГИЛ, ДАИШ. Несколько десятков тысяч человек можно победить, когда мировое сообщество объединится и все вместе будут. А сегодня разрозненность, несогласованность. Этим пользуются любые экстеримистские силы. Там где есть несогласованность, у них есть жизненное пространство. Так они и действуют. Мы перед этим говорили, такая опасность есть. Но такой опасности может не быть, если создастся всемирная нормальная коалиция и все вместе навалятся на это дело и можно решить этот вопрос. Но на случай, если будет, то будем принимать меры. И ОДКБ будет задействовано.",1
1140,"26 Қазақстандағы Әзірбайжан диаспорасының жастары экстремизмге қарсы «Kazakhstan for peas» қозғалысына қосылды. Осыған орай бүгін Діндерді зерттеу орталықтары қауымдастығында тиісті меморандумға қол қойылды. Келісімнің басты мақсаты - конфессиялар арасында толеранттылықты нығайту. Қазір елімізде терроризм мен экстремизмге қарсы шаралар бойынша семинар-тренингтер өткізетін 28 кәсіби спикер бар. Олар өз жұмысын 9 ай бұрын бастаған болатын. Содан бері 140-тан астам кездесу өтті. Бұл тәжірибе Қырғызстан, Тәжікстан және Өзбекстан мемлекеттерінің қызығушылығын туғызды. Енді шетелдік сарапшылар осы үлгіні өз елінде енгізуді көздеп отыр. Юлия Денисенко, «Діндерді зерттеу орталықтары қауымдастығы» ЗТБ жетекшісі: - Біз жастардың қолдауымен қоғамдық санаға өзгеріс енгізуге тырысамыз. Ауруды емдегеннен гөрі оның алдын алу әлдеқайда жеңіл екені бұрыннан белгілі. Сол себепті қазір жастармен осы тақырыпта кеңірек әңгімелесу керек. Осы бағытта аудиториямен жұмыс істеуді үйретеміз.",1
1141,"27 Испанияның Азаматтық гвардиясының өкілдері ТГИЛ лаңкестік ұйымының қатарында соғысуға жұртты үгіттеген екі имамды құрықтады. El País хабарлауынша, имамдар жастар мен жасөспірімдер арасында салафизм бағытын насихаттаған. Олар осы мақсатпен әлеуметтік желілерде үнемі өз көзқарастарын білдіріп, ТГИЛ-ді қолдайтындарын жасырмаған. Тұтқындалғандар 23 мың халқы бар Сан-Антонио-Абад қаласында тұрған. Бұл шаһарда 1286 марокколық та тұрады екен. Имамдар осылардан болып шықты. Сондай-ақ олардың салафизм идеологиясын 2012 жылдан бері белсенді түрде насихаттағаны анықталды. Тап сол кезде Таяу Шығыстағы бірқатар елде «араб көктемі» белең алып, азаматтық соғыс өрті шарпыған болатын. Испания ішкі істер министрлігінің мәліметінше, ел аумағында 2015 жылдан бастап, экстремистік қызметпен айналысқан 156 адам ұсталған.   Ұсталған имамдардың ісін жүргізіп жатқан тергеушілер олардан алынған электронды құжаттарды мұқият зерттеп жатыр. Дайындаған: Г.Абилова",1
1142,"28 Бүгін Ыстамбұлда Түркі кеңесі мен БҰҰ Өркениет альянсының ұйымдастыруымен «Зорлық-зомбылық пен экстремизмге қарсы күрестегі жастардың рөлі» атты халықаралық конференция басталды. Алқалы жиында Африка мен Орталық Азияның 30-ға жуық елінен келген 200-ден астам жастар бас қосып, жаһандық терроризм мәселесін кеңінен талқылап жатыр. Мамандардың пайымынша, бүгінде лаңкестік ұйымдар қатарын оң-солын танымаған, өрімдей жастар толықтырып отыр. Сондықтан өскелең ұрпақты теріс ағымның жетегіне кетіп, экстремизмнің арбауына алданып қалмауы үшін үкімет пен азаматтық институттар пәрменді шара қабылдауы тиіс. Осы бағытта мамандар ақпараттық-ағартушылық жұмысты күшейтіп, жастардың қоғамдық және әлеуметтік белсенділігін арттыру маңызды екендігін алға тартты. Рамиль Хасанов, Түркі кеңесінің бас хатшысы: - Барлық террорлық ұйымдар радикалды іс-әрекеттерін жүзеге асырғанда жастарды қолшоқпар ретінде пайдаланады. Оның салдарынан әлем елдері мен бүкіл өңір зардап шегіп, отбасылар қайғы жамылуда. Терроризмнің шекарасы жоқ. Олай болса, оның қауіп-қатері барлық мемлекеттерге бірдей төндіріп отыр. Сондықтан жаһандық терроризм мен экстремизмге қарсы бірлесіп күресуіміз тиіс. ",1
1143,29 Нигерияда «Боко Харам» лаңкестік тобы 21 қызды бостандыққа жіберді. Бұл туралы ел үкіметіне сілтеме жасаған «BBC» телеарнасы хабарлаған. Тұтқында болған оқушыларды босатуға Нигерия билігі халықыралық «Қызыл крест» ұйымы мен «Боко Харам» өкілдерінің арасында жүргізілген келіссөздер нәтижесінде қол жеткен. Балаларды содырлар осыдан 2 жыл бұрын Чибок қаласында ұрлап әкеткен еді. Экстремистердің тұтқынында әлі 200-дей қыз бар. Жалпы 2009 жылдан «Боко Харам» экстремистері 2 мың адамды тұтқынға алған. Былтыр бұл ұйым «Ирак пен Левант» лаңкестік тобына адал болу туралы ант берген еді. ,1
1144,"30 Ұсынылған 130 жұмыстың әрқайсысы қоғамды Қазақстандағы діни экстремизм мен терроризмнің таралуындағы өзекті проблемаларына назар аударуға шақырады.«STOP Экстремизм!» әлеуметтік байқауына еліміздің барлық қалаларынан 100 ден астам авторлық бейнероликтер келіп түскен, деп хабарлайды Sn.kz. ",1
1145,Желтоқсан айының 4 жұлдызы Алматыдағы Ө.Жолдасбеков атындағы студенттер сарайында діни экстремизм мен терроризмге қарсы күрес аясында «STOP Экстремизм!» әлеуметтік бейнероликтер байқауының жеңімпаздарын марапаттау рәсімі өтті. ,1
1146,"Аталмыш іс-шара Алматы қаласының прокуратурасы және «Social Development Center» қоғамдық қорының ұйықты болуымен, «Рухани жаңғыру» бағдарламасы аясында ұйымдастырылды.",1
1147,Байқауға еліміздің түкпір-түкпірінен қазақстандықтар қатысты. Ұсынылған 130 жұмыстың әрқайсысы қоғамды Қазақстандағы діни экстремизм мен терроризмнің таралуындағы өзекті проблемаларына назар аударуға шақырады. ,1
1148,"Байқаудың жүлде қоры 1 500 000 теңге, ол бес қатысушыға бөлінді. Ең жақсы авторлық жұмыстар келесі номинациялар бойынша сыйлықтармен марапатталды:",1
1149,1. «Үздік әлеуметтік ролик» - 700 000 тенге;,1
1150,2. «Үздік идея» - 400 000 тенге;,1
1151,3. «Үздік режиссерлік жұмыс» - 300 000 тенге.,1
1152,Екі 50 000 теңгелік ынталандыру сыйлығы,1
1153,"Байқау жеңімпаздары әділқазылар алқасының шешіміне сәйкес таңдалды. Оның құрамына Алматы қаласы прокурорының бірінші орынбасары Адамов Берік, «Social Development Center» қоғамдық қорының атқарушы директоры Қазтурғанов Біржан, конкурстың амбассадоры, мәслихат депутаты Құдайберген Қайрат, әл-Фараби атындағы ҚазҰУ Дінтану және мәдениеттану кафедрасының меңгерушісі, профессор Құрманалиева Айнұр, сондай-ақ, қазақстандық режиссер Төлеуханов Мирас кіреді.",1
1154,Марапаттау рәсімінде қазақстандық эстрада жұлдыздары өнер көрсетті. Алдағы уақта конкурстың ең үздік жұмыстары қоғам назарына ұсынылатын болады.,1
1155,"31 «Сондай-ақ, ірі көлемде ақша тәркіленді, тергеушілердің болжамынша, бұл қаржыны олар заңсыз акцияны ұйымдастыру мақсатында жұмсамақ болған», - деп жазылған Алматы полиция департаменті баспасөз қызметінің ресми хабарламасында.Алматы полиция департаментінің қызметкерлері Қазақстан аумағында экстремистік ұйым деп танылған ДВК қозғалысының төрт белсендісін қамауға алды, деп хабарлады <a href=""https://sputniknews.kz/incidents/20190704/10826698/Almatyda-zansyz-mitingige-dayyndalgan-adamdar-ustaldy.html"">sputniknews.kz</a>.",1
1156,"Олар қалада рұқсат етілмеген митинг өткізуге дайындалған, деп хабарлады полиция.",1
1157,"Қылмыстық іс бойынша төрт айыпталушы: Жазира Демеуова, Оксана Шевчук, Гүлнәр Жаукерова, Әнуар Әшірәлиев үйқамақта болу ережесін бұзып, билік өкілдері рұқсат бермеген митингіге дайындалуды жалғастырып жатқаны туралы ақпарат шыққаннан кейін бұлтартпау шарасы өзгертілді.",1
1158,"«Жедел және тергеу іс шаралары кешенін өткізу кезінде бұл ақпарат расталды. Жоғарыда аталған азаматтардың, сондай-ақ тыйым салынған ұйымның басқа да қатысушыларының тұрғылықты жерін тінту кезінде экстремистік мазмұндағы плакаттар мен парақшалар, түтіндету құтылары, дауыс зорайтқыштар, аэрозоль сыр бүріккіш баллондар, компьютерлер, байланыс құрылғысы табылды. Сондай-ақ, ірі көлемде ақша тәркіленді, тергеушілердің болжамынша, бұл қаржыны олар заңсыз акцияны ұйымдастыру мақсатында жұмсамақ болған», - деп жазылған Алматы полиция департаменті баспасөз қызметінің ресми хабарламасында.",1
1159,"Ведомство сондай-ақ, бұған дейін қамауға алынғандардың әрқайсына экстремистік ұйымның қызметіне қатысудың салдары түсіндіріліп, профилактикалық әңгіме жүргізілгенін хабарлады.",1
1160,"«Қазіргі таңда осы қылмыстық іс бойынша тергеу шаралары жалғасуда. Кейбір күдіктілер кінәсін мойындады. Сонымен қатар тыйым салынған экстремистік қозғалыстың басқа қатысушыларына қатысты әкімшілік шаралар қабылданды», - деп хабарлады полиция.",1
1161,Ұсталғандарға қатысты сотқа дейінгі тергеу Қылмыстық кодекстің 405-бабына (Экстремистік ұйымның қызметіне қатысу) сәйкес жүргізілуде.,1
1162,"32 Қырғызстанда 2018 жылы экстремистік сипаттағы ақпарат таратқан 36 интернет сайт бұғатталған. Бұл туралы <a href=""https://www.azattyq.org/a/29776024.html"">Азаттықтың </a>Қырғыз қызметі елдің ішкі істер министрлігіне сілтеме жасап хабарлады.Мекеменің дерегінше, былтыр Қырғызстанның құқық қорғау органдары осы сипаттағы 91 ақпаратты анықтаған, олар 70 сайт пен 21 аккаунтта тараған. Олардың ішіндегі 36 сайт сот шешіміне дейін бұғатталып отыр.",1
1163,"Дін істері жөніндегі мемлекеттік комиссия мәліметінше, Қырғызстанда 21 ұйым «деструктивтік, экстремистік және террористік» деп танылып, олардың қызметіне сот арқылы тыйым салынған.",1
1164,"33 Еліміздің тарихында қандай уақыт болмасын діннің алар орны ерекше болғандығы белгілі. Қанша ғасырлық тарихымызда жер, жесір т.б. тақырыптарда дау, келіспеушіліктер болса да дінге қатысты дау болғанын тарих беттерінен байқамадық. Ал, қазіргі уақыттағы жағдай көтерер мәселемізді бір жағынан алып қарасақ күрделірек.Еліміздің кейбір аймақтарында болған террористік бағыттағы іс-әрекеттер кеш те болса елімізге діни ахуалды реттеу үшін ес жию керектігін көрсетті. Бұл экстремистік-террористік бағыттағы әрекеттердің ар жағына үңілсек, шет елден, атап айтқанда ДАИШ секілді террористік топтарда соғысып жүрген азаматтардан, елдегі бауырларына телефон соғылып, «сендер бізбен бірге өкінішке орай соғыса алмасаңдар ең болмағанда өз елдеріңде жихад жасаңдар» деген бұйрықтан бастау алғанын көруге болады. Ал, ДАИШ құрамында соғысқан қарапайым әскері мен жоғарғы лауазымды басшыларының идеологиясын, сүйенетін кітаптарын, көшбасшылары санайтын үлкен ғалымдарын алып қарасақ, елімізде өзін «салафи» санайтын азаматардың пір тұтатын ғалымдары мен кітаптарынан еш айырмашылығы жоқ.",1
1165,"Жоғарыда айтылған мәліметтерге терең мән берсек, мақалалар мен теледидар беттерінде  айтылып жүрген байсалды салафилердің бір мезетте радикалды салафиге айналып кетуі қаупі өте жоғары.",1
1166,"«Салафизмді» біз өз мақаламызда тілдік мағынасы мен шариғи мағынасына мән беріп жіктемей, тек елімізде ғана емес, әлемде қалыптасқан сунниттік бағыттың ішіндегі діни топтың атауы ретінде ғана алудамыз. Ең алғаш 90-жылдарда елімізде «салафизм немесе уаххабизм» ағымының негізгі бұлақ көзінің пайда болуын сол уақыттағы идеологиялық вакуумның болуымен, яғни жастарға дәстүрлі діни бағытымызды көрсететін білікті діни, дұрыс бағыттағы лидерлердің болмауымен байланыстырсақ болады.",1
1167,"«Салафизмге» сырт көзбен қарағандағы кейбір ислам ғалымдарының пікіріне тоқтала кетейік, бұрынғы Египет муфтиі Али Жума айтқандай «салафизм» қазіргі уақытта ислам үмметі сондай мұқтаж болған жалпы даму мен ислам дағуатының жаңа бағытта серпін алуына өз агрессиясы мен қатыгездігі себепті үлкен кедергі болды. Бұрынғы муфтидің айтуынша бұл топ қатыгездіктері себепті экстремистік идеологияны жандыратын сыртқы күштердің негізгі нысанасына айналды, сондай-ақ бұл топ адамды қоғамнан бөліп, шынайы өмірін емес, өз фантазиясындағы өмірін сүргізді.",1
1168,"«Салафизм» оңай шағылатын жаңғақ емес, жүздеген жылдардан қалыптасқан жүйесі бар, сүйенетіні негізгі айналдырған 4-5 кітабы болса да, кез-келген тілде, тіпті кішкене бала түсінетіндей деңгейде түсіндірілген, әлеуметтік желінің қайсысында болса да, қайсы тілде болса да уағыздары тақырыптарымен, номерлерімен реттелінген. Міне, осындай жүйеге қарсы тұру үшін, бізде де одан асып түсетін жүйе қалыптасу керек, әр теолог маман күн сайын білімін жетілдіріп, дамып отыру керек, тек дәстүрлі бағыттағы кітаптар мен мақалалардан басқа оппоненттің аргумент, дәлелдерін, оқып, оған солар қабылдайтын дәлелдермен жауап беру керек. Кез келген салафи Құран мен хадисті сондай–ақ алғашқы буын ғалымдарының сөзін қабылдайды, олай болса теолог та бірінші орында әр сөзін осы негізгі құндылықтармен байланыстыру керек. Жоғарыда айтылған дәлел алынатын бұлақтар кез келген иісі мұсылманның басы мен көзіне қоятын негізгі қайнар көз дәлелдері екендігі түсінікті, бірақ негізгі түйін оларды түсінуде.",1
1169,"Еліміздің кез-келген аймағы экстремизм мен терроризмнің тамырымен, жемісімен білікті теологтарының, психологтарының т.б. мамандарының көмегімен күрес жүргізуде.  Алматы қаласына тоқталар болсақ, еліміздің ең ірі мегаполисінде «Дін істері жөніндегі басқармасының Кеңес беру және оңалту орталығы» жұмыс жасауда. Орталықтың негізгі орталығы және екі филиалы бар. Оның ішінде екі филиалдың біреуі әйелдер жамағатымен жұмыс жүргізеді. Орталықтың жұмысына 9 теолог, 1 психолог және 1 заңгер тартылған. Жұмыстарды негізінен теолог мамандар жүргізеді. Психолог маманның әңгімелесулер барысында жиі талап етілмейтіндігіне байланысты, қажеттілігіне қарай жұмылдырылады.",1
1170,"Оңалту орталығындағы теологтардың барлығы дерлік жоғарғы білімді, жалпы бұл дін саласындағы бірнеше жылдар тәжірбиелері бар мамандар. Қандай да бір салада жетістікке қол жеткізу үшін кадрдың рөлі үлкен екендігі белгілі.",1
1171,"Адам жүрегін бері бұру, жүрегіндегі дертін білу оңай дүние емес, үлкен қажырлы еңбекті талап етеді, сол себепті бұл жұмыс адам психологиясымен тікелей байланысты болғандығы себепті деструктивті діни ағым (бұдан әрі – ДДА) өкілінің дейгейіне қарай уақыт талап етеді. Соған сай біз жеке де жалпылай да көптеген кездесулер өткізіп, осы жолда тер төгудеміз. Қазіргі күні ДДА өкілдерінің саны мыңдап азаймаса да өсу көрсеткіші тоқтады.",1
1172,"Қоршаған ортаны, ауызбіршілігімізді, тұрақтылық пен қауіпсіздігімізді сақтау әрбір азаматтың елі алдындағы борышы, олай болса осы міндетті орындауда біз әлі көп еңбектер етіп, ел қамы үшін шаршамаймыз деп айта аламыз.",1
1173,"Әбішов Қуаныш,",1
1174,Алматы қаласы Дін істері жөніндегі,1
1175,басқармасының жанындағы,1
1176,Кеңес беру және оңалту,1
1177,орталығының теологы.,1
1178,"34 25 шілде күні Ақтөбе қалалық сотының «Таблиғи жамағат» ұйымының жеті мүшесіне қатысты үкімі күшіне енді. Бұл туралы Ақтөбе облыстық сотының баспасөз қызметі хабарлады.Тергеу материалдарына қарағанда, сотталушылар бұл діни ұйымға 2000 жылдан бастап мүше болған. ""Осы бағытта уағыз тыңдап, білімдерін жетілдіру үшін Үндістан мен Пәкістанға барып келген. Соңғы кездері уағыз-насихатты облыс тұрғындары арасында белсенді түрде жүргізе бастаған. Яғни, арнайы топ құрып, үй аралап, уағыз айтқан"".",1
1179,"«Таблиғи жамағат» халықаралық ұйымын сот экстремистік деп танығаннан кейін оның қызметіне ел аумағында тыйым салынған. ""Сотталушылар ол туралы біле тұра «Таблиғи жамағат» идеологиясын таратумен айналысқан"" деп хабарлайды облыстық сот.",1
1180,"Соттың мәліметінше, «Таблиғи жамағат» ұйымына мүше болған жеті ақтөбелікті ҚР ҰҚК өкілдері 2018 жылғы мамыр айында қамауға алған. Олардың үстінен ҚР ҚК 405 бабы бойынша (“Экстремистік ұйымның әрекетіне қатысу”) іс қозғалған.",1
1181,"Сотталушылардың бесеуі Ақтөбе қаласының тұрғындары, екеуі Хромтау ауданынан. Барлығы да көпбалалы, әйелдері жұмыссыз, өздері бұрын-соңды сотталмаған. Осыны және айыпталушылардың тергеуге көмектескенін ескеріп, сот олардың бас бостандығын бір-үш жыл аралығында шектеді.",1
1182,"Дереккөз:<a href=""https://www.azattyq.org/a/29389422.html""> Азаттық</a>",1
1183,"35 Бүгін Шымкентте ""терроризм"" айыбымен бес жылға сотталған Оңтүстік Қазақстан облысы Сарыағаш ауданының тұрғыны Рафхат Агаевтың туыстары оның ""кінәсіз"" екенін және ұсталған кезде ""соққыға жығылып, азапталғанын"" мәлімдеді деп хабарлайды <a href=""https://www.azattyq.org/a/29254608.html"">Азаттық.</a>Ақпанның 15-інде Сарыағаш аудандық соты 43 жастағы Рафхат Агаевті Қылмыстық кодекстің ""Әлеуметтік, ұлттық, нәсілдік, тектік-топтық немесе діни алауыздықты қоздыру"" бабы және ""Бұқаралық ақпарат құралдарын немесе телекоммуникациялар желісін пайдалана отырып терроризмді насихаттау"" бабымен айыпты деп танып, бес жылға бас бостандығынан айыру туралы үкім кескен. Бүгін Рафхат Агаевтың анасы Нурия Агаева мен әйелі Нилюфар Агаева баспасөз мәслихатын өткізді.",1
1184,"Нурия Агаеваның айтуынша, алты баласы бар Рафхат Агаевқа жала жабылған. ""2017 жылдың 14-тамызында ондаған адам келіп, баламды алып кетті. Қамауға алу туралы санкция берілгенге дейін Ұлттық Қауіпсіздік комитетінің Сарыағаш ауданындағы бөлімшесінде баламды ұрып, азаптап, қысым көрсетті. Сотқа баламды екі адам сүйреп алып келді"" дейді ол.",1
1185,"- Балама жала жабылып отыр. Оның қандай да бір діни тақырыпта материал таратқаны туралы ешбір дәлел жоқ, - деді Нурия Агаева.",1
1186,"Сотталушының әйелі күйеуіне көпе-көрнеу жала жағылғанын айтады. Оның сөзінше, тергеу кезінде тіркелген іс құжаттарында Рафхат Агаев қойды деген қолдың бәрі ""жалған"".",1
1187,"- Күйеуімді флешкаға діни материал салып, таратты деп айып тағып отыр. Ол теріс дінді насихаттайтын адам емес. Такси айдап, бала-шағасын асырап жүрген қарапайым адам еді. Сотта денсаулығы нашарлағанын, қан құса бастағанын айтты. Тағылған айыпты мойындамады, - дейді Нилюфар Агаева.",1
1188,Рафхат Агаевтың туыстары аудандық сот шешіміне апелляциялық шағым түсірген.,1
1189,"Қазақстандық адам құқығын қорғау мен заңдылықты сақтау жөніндегі халықаралық бюросы Оңтүстік Қазақстан облысындағы филиалының директоры Әділ Сейітқазиевтің айтуынша, бюро Рафхат Агаевты азаптау дерегі бойынша облыстық прокуратураға хат түсірген. Прокуратура бюроға бұл жөнінде Ұлттық қауіпсіздік комитетіне хабарланғаны жөнінде хабар берген.",1
1190,41. ОҚО-да жұртты терроризмге үгіттеген тағы 2 адам ұсталды,1
1191,Оңтүстік Қазақстан облысында терроризмді насихаттады деген күдікпен 28 және 23 жастағы екі жігіт ұсталды деп хабарлайды ОҚО ІІД баспасөз қызметі.,1
1192,Күдіктілерді ОҚО ІІД мен Ұлттық қауіпсіздік комитетінің облыстағы өкілдері ұстаған. ,1
1193,"«Жедел-іздестіру іс-шараларын жүргізу барысында ОҚО ІІД және ОҚО бойынша ҰҚКД қызметкерлерімен бірлесе отырып, Түркістан қаласы мен Сайрам ауданында діни радикалдық аудио және бейнежазбаларды таратқаны үшін 1990 және 1995 жылы туылған 2 азамат ұсталды. ОҚО ІІД-де терроризимді насихаттау бойынша сотқа дейінгі тергеу басталды», - делінген аталған хабарламада.",1
1194,"Еске салайық, осыдан бірнеше күн бұрын Оңтүстік Қазақстан облысында терроризмді насихаттаған мектеп оқушысы 4 жылға <a href=""https://sn.kz/sn-bugingi-soz/36753-shymkentte-mektep-o-ushysy-terrorizmdi-nasikhatta-any-shin-sottalyp-ketti"">сотталған болатын.</a> ",1
1195,42. ОҚО-да жұртты теракт жасауға үндеп жүрген «сақалдылар» ұсталды,1
1196,"Оңтүстік Қазақстан облысында жергілікті тұрғындарды теракт жасауға үндеп жүрген 8 адам ұсталды деп хабарлайды ОҚО ІІД баспасөз қызметі. Күдіктілерді ұстау операциясын Ішкі істер департаменті мен Ұлттық қауіпсіздік комитеті қызметкерлері бірлесе жүргізген. Анықталғандай, ұсталғандар облыстың бірнеше ауданында үгіт-насихат жұмыстарын жүргізіп, жұртқа экстремистік идеология туралы аудио және видео материалдарды таратқан.",1
1197,"Қазіргі таңда күдіктілер қамауда. Олардың үстінен ҚР Қылмыстық кодексінің «әлеуметтік, ұлттық, рулық, нәсілдік, тектік-топтық немесе діни алауыздықты қоздыру» бабы бойынша сотқа дейінгі тергеу амалдары жүргізілуде.",1
1198,43. Тәжікстанда 70 жастағы әжей немерелерімен бірге Сирияға соғысқа аттанбақ болған,1
1199,"Соғды облыстық сотында бір отбасының жеті мүшесіне қатысты іс қаралып жатыр. Оларға қарсы ""Ислам мемлекеті"" террористік ұйымына қосылмақ болды деген айып таққан деп жазады <a href=""https://www.centralasian.org/a/29160314.html"">centralasian.org.</a>",1
1200,"Айыпталушылардың ішінде 70 жастағы әже, 44 жастағы ұлы, келіні, қызы және күйеу баласы бар. Олардың бәрі былтыр Түркия-Сирия шекарасында ұсталған. Сот отырысы Худжанд қаласында жабық есік жағдайында сейсенбі күні басталған.",1
